AuthorId,DisplayName,OpenAlexId
5531,Jedd D. Wolchok,A5054656505
5532,Maxim N. Shokhirev,A5028353192
5533,Ping‐Chih Ho,A5036489378
5534,Brinda Emu,A5081166154
5535,Guoliang Cui,A5037980406
5536,Susan M. Kaech,A5054930067
5537,Ryosuke Saigusa,A5009161482
5538,Holger Winkels,A5001023635
5539,Klaus Ley,A5020082525
5540,Allegra T. Aron,A5064688107
5541,Emily C. Gentry,A5078325459
5542,Kerry L. McPhail,A5066127242
5543,Amina Bouslimani,A5049942813
5544,Julia M. Gauglitz,A5057408813
5545,Nicole Sikora,A5014267408
5546,Christine M. Aceves,A5077812733
5547,Samuel Bertrand,A5062556693
5548,Catherine Roullier,A5080767202
5549,Kunyang Sun,A5002260849
5550,Richard M. Tehan,A5059469182
5551,Cristopher A. Boya P.,A5051650493
5552,Marcelino Gutiérrez,A5016985612
5553,Aldo Moreno‐Ulloa,A5001182420
5554,Javier Andres Tejeda Mora,A5025763283
5555,Randy Mojica-Flores,A5055297408
5556,Johant Lakey‐Beitia,A5052216894
5557,Víctor Vásquez-Chaves,A5085771379
5558,Yilue Zhang,A5022041597
5559,Ángela I. Calderón,A5085021352
5560,Nicole Tayler,A5045661809
5561,Robert A. Keyzers,A5085738778
5562,Fidele Tugizimana,A5008073516
5563,Nombuso Ndlovu,A5042095064
5564,Robin Schmid,A5112530688
5565,Andrew W. Truman,A5011749420
5566,Michelle Chan‐Seng‐Yue,A5031785087
5567,Jaeseung Kim,A5101818961
5568,Gavin W. Wilson,A5082524303
5569,K.T. Ng,A5047240384
5570,Eugenia Flores‐Figueroa,A5077885814
5571,Grainne M. O’Kane,A5017021482
5572,Ashton A. Connor,A5012881959
5573,Robert E. Denroche,A5088325035
5574,Robert C. Grant,A5087178283
5575,Jessica McLeod,A5110719805
5576,Julie M. Wilson,A5080925994
5577,Gun Ho Jang,A5091747658
5578,Amy Zhang,A5052068951
5579,Anna Dodd,A5031817257
5580,Sheng‐Ben Liang,A5032074703
5581,Ayelet Borgida,A5079908963
5582,Dianne Chadwick,A5011143541
5583,Sangeetha Kalimuthu,A5019026422
5584,Ilinca M. Lungu,A5080008610
5585,John M.S. Bartlett,A5091359426
5586,Paul M. Krzyzanowski,A5045117915
5587,Vandana Sandhu,A5104110150
5588,Hervé Tiriac,A5013005773
5589,Fieke E. M. Froeling,A5066104383
5590,Joanna M. Karasinska,A5036473360
5591,James T. Topham,A5081831776
5592,Daniel J. Renouf,A5001731680
5593,David F. Schaeffer,A5104256891
5594,Steven J.M. Jones,A5100728059
5595,Marco A. Marra,A5070061359
5596,Janessa Laskin,A5088331751
5597,Runjan Chetty,A5044385376
5598,Lincoln Stein,A5052076713
5599,George Zogopoulos,A5032367500
5600,Benjamin Haibe‐Kains,A5010487226
5601,Peter J. Campbell,A5026738636
5602,David A. Tuveson,A5072185005
5603,Jennifer J. Knox,A5068644454
5604,Sandra E. Fischer,A5081545818
5605,Steven Gallinger,A5031580027
5606,Faiyaz Notta,A5061402791
5607,Benjamin Shih,A5006873150
5608,Dylan Shah,A5065454165
5609,Thomas George Thuruthel,A5037510570
5610,Yong‐Lae Park,A5019841088
5611,Fumiya Iida,A5041874420
5612,Rebecca Kramer‐Bottiglio,A5010640110
5613,Michael T. Tolley,A5056621190
5614,Ittai Dayan,A5055244550
5615,Holger R. Roth,A5043710204
5616,Aoxiao Zhong,A5074448454
5617,Ahmed Harouni,A5066182705
5618,Amilcare Gentili,A5073290857
5619,Anas Z. Abidin,A5022256468
5620,Andy Liu,A5100673526
5621,Anthony Costa,A5068151024
5622,Bradford J. Wood,A5026470145
5623,Chien‐Sung Tsai,A5036238512
5624,Chih‐Hung Wang,A5101502114
5625,Chun‐Nan Hsu,A5040580626
5626,C. K. Lee,A5045317347
5627,Peiying Ruan,A5006487823
5628,Daguang Xu,A5052339079
5629,Dufan Wu,A5051533773
5630,Eddie Huang,A5079977867
5631,Felipe Kitamura,A5082485951
5632,Griffin Lacey,A5058988614
5633,Gustavo César de Antônio Corradi,A5064108178
5634,Gustavo Niño,A5025491347
5635,Hao-Hsin Shin,A5109485848
5636,Hirofumi Obinata,A5068935485
5637,Hui Ren,A5100646840
5638,Jason C. Crane,A5009379594
5639,Jesse Tetreault,A5031229630
5640,Jiahui Guan,A5057195012
5641,John W. Garrett,A5005225346
5642,Joshua Kaggie,A5075112404
5643,Jung Gil Park,A5109574257
5644,Keith J. Dreyer,A5007809176
5645,Krishna Juluru,A5079370330
5646,Kristopher Kersten,A5041854990
5647,Marcio Aloísio Bezerra Cavalcanti Rockenbach,A5058678170
5648,Marius George Linguraru,A5085732379
5649,Masoom A. Haider,A5109392994
5650,Meena AbdelMaseeh,A5050584582
5651,Nicola Rieke,A5049101411
5652,Pablo F. Damasceno,A5065822967
5653,Pedro Mário Cruz e Silva,A5012202252
5654,Po‐Chuan Wang,A5049021137
5655,Sheng Xu,A5102003727
5656,Shuichi Kawano,A5025934775
5657,Sira Sriswasdi,A5011451938
5658,Soo Young Park,A5100430922
5659,Thomas M. Grist,A5005789926
5660,Varun Buch,A5046973195
5661,Watsamon Jantarabenjakul,A5038323768
5662,Weichung Wang,A5005786936
5663,Won Young Tak,A5012779251
5664,Xiang Li,A5100331094
5665,Xihong Lin,A5030660111
5666,Young Joon Kwon,A5025121313
5667,Abood Quraini,A5078377061
5668,Andrew Feng,A5066604966
5669,Andrew N. Priest,A5003573850
5670,Barış Türkbey,A5022455023
5671,Benjamin S. Glicksberg,A5030539003
5672,Bernardo C. Bizzo,A5073168739
5673,Byung Seok Kim,A5023738566
5674,Carlos Tor-Díez,A5042143135
5675,Chia‐Cheng Lee,A5081996384
5676,Chia‐Jung Hsu,A5030513018
5677,Chin Lin,A5084207601
5678,Chiu-Ling Lai,A5103616140
5679,Christopher P. Hess,A5075541043
5680,Colin B. Compas,A5054618681
5681,Deepeksha Bhatia,A5042557944
5682,Eric K. Oermann,A5060570681
5683,Evan Leibovitz,A5043772827
5684,Hisashi Sasaki,A5070405144
5685,Hitoshi Mori,A5109328622
5686,Isaac Yang,A5054902298
5687,Jae Ho Sohn,A5024020141
5688,Krishna Nand Keshava Murthy,A5058052814
5689,Li‐Chen Fu,A5101925654
5690,Matheus R. F. Mendonça,A5001121533
5691,Mike Fralick,A5014792295
5692,Min Kyu Kang,A5008409926
5693,Mohammad Adil,A5034653647
5694,Natalie Gangai,A5063989575
5695,Peerapon Vateekul,A5079543723
5696,Pierre Elnajjar,A5019624375
5697,Sarah Hickman,A5010630166
5698,Sharmila Majumdar,A5091513295
5699,Shelley McLeod,A5046865719
5700,Sheridan Reed,A5012654110
5701,Stefan Gräf,A5005500117
5702,Stephanie A. Harmon,A5058176319
5703,Tatsuya Kodama,A5101493432
5704,Thanyawee Puthanakit,A5115599995
5705,Tony Mazzulli,A5008497571
5706,Vitor Lima de Lavor,A5104000474
5707,Yothin Rakvongthai,A5062010943
5708,Yu Rim Lee,A5067221462
5709,Yuhong Wen,A5047643409
5710,Fiona J. Gilbert,A5061280047
5711,Mona G. Flores,A5031887767
5712,Quanzheng Li,A5058429770
5713,R. Balabanska,A5021681494
5714,Lyudmila Mateva,A5017512740
5715,Christophe Moreno,A5070860490
5716,Diana Stefanova-Petrova,A5059291591
5717,Luisa Vonghia,A5090419945
5718,Roman Rouzier,A5071567585
5719,Maéva Guillaume,A5011267522
5720,Alexander Hodge,A5052816965
5721,Philippe Huot-Marchand,A5063524723
5722,Martine Baudin,A5026606727
5723,Marie‐Paule Richard,A5017353869
5724,Jean‐Louis Abitbol,A5112572041
5725,Pierre Broqua,A5070305851
5726,Jean‐Louis Junien,A5045325079
5727,Hayley Hirsh,A5029505531
5728,Yixuan Li,A5100443480
5729,Minghao Zhang,A5115595867
5730,Enyue Zhao,A5011501177
5731,Thomas W. Flaig,A5088312939
5732,Philippe E. Spiess,A5033353421
5733,Neeraj Agarwal,A5112387010
5734,Rick Bangs,A5000189456
5735,Stephen A. Boorjian,A5077644150
5736,Mark K. Buyyounouski,A5023976830
5737,Sam S. Chang,A5091459519
5738,Tracy M. Downs,A5008376174
5739,Jason A. Efstathiou,A5048513152
5740,Terence W. Friedlander,A5079570071
5741,Richard E. Greenberg,A5075320625
5742,Khurshid A. Guru,A5041497751
5743,Thomas Guzzo,A5008803444
5744,Harry W. Herr,A5111687196
5745,Jean Hoffman‐Censits,A5044979250
5746,Christopher Hoimes,A5070016877
5747,Brant A. Inman,A5050166344
5748,Masahito Jimbo,A5055673068
5749,A. Karim Kader,A5112423810
5750,Subodh M. Lele,A5108276965
5751,Jeff M. Michalski,A5108126928
5752,Jeffrey S. Montgomery,A5113177810
5753,Lakshminarayanan Nandagopal,A5061767660
5754,Lance C. Pagliaro,A5082402405
5755,Sumanta K. Pal,A5041033274
5756,Anthony Patterson,A5105776969
5757,Elizabeth R. Plimack,A5032422193
5758,Kamal S. Pohar,A5049109133
5759,Mark A. Preston,A5106791434
5760,Wade J. Sexton,A5017475053
5761,Arlene O. Siefker‐Radtke,A5057758356
5762,Jonathan D. Tward,A5040908498
5763,Jonathan L. Wright,A5080866168
5764,Alyse Johnson-Chilla,A5061924215
5765,Norah A. Terrault,A5019470247
5766,Frank Tacke,A5083825910
5767,Lise Lotte Gluud,A5114375523
5768,Woosuk Kwon,A5066299337
5769,Z. Li,A5067888631
5770,Siyuan Zhuang,A5083595182
5771,Ying Sheng,A5083402013
5772,L Zheng,A5013500109
5773,Cody Hao Yu,A5008633310
5774,Joseph E. Gonzalez,A5072427753
5775,Hao Zhang,A5092145402
5776,Ion Stoica,A5041920173
5777,Steffanie A. Strathdee,A5089836383
5778,Graham F. Hatfull,A5064400315
5779,Vivek K. Mutalik,A5041466183
5780,Tomasz Wilmanski,A5041101241
5781,Christian Diener,A5004117093
5782,Noa Rappaport,A5058043043
5783,Sushmita Patwardhan,A5041311404
5784,Jack Wiedrick,A5088497772
5785,Jodi Lapidus,A5008138486
5786,John C. Earls,A5071514791
5787,Anat Zimmer,A5054622481
5788,Gustavo Glusman,A5007279155
5789,Max Robinson,A5087990147
5790,James T. Yurkovich,A5082126398
5791,Deborah M. Kado,A5062883725
5792,Jane A. Cauley,A5025402303
5793,Joseph M. Zmuda,A5056009082
5794,Andrew T. Magis,A5035252203
5795,Jennifer C. Lovejoy,A5111479931
5796,Leroy Hood,A5085306431
5797,Sean M. Gibbons,A5064118261
5798,Eric Orwoll,A5009080265
5799,Nathan D. Price,A5034589050
5800,Longyin Wen,A5018942445
5801,Dawei Du,A5027501592
5802,Zhaowei Cai,A5103259598
5803,Zhen Lei,A5109299788
5804,Ming-Ching Chang,A5111705165
5805,Honggang Qi,A5047226078
5806,Jongwoo Lim,A5061007351
5807,Ming–Hsuan Yang,A5100418319
5808,Siwei Lyu,A5023752172
5809,Anthony P. Walker,A5084646199
5810,Martin G. De Kauwe,A5030053642
5811,Ana Bastos,A5052018420
5812,Soumaya Belmecheri,A5045627147
5813,Katerina Georgiou,A5006662743
5814,Ralph F. Keeling,A5076790483
5815,Sean M. McMahon,A5078624456
5816,Belinda E. Medlyn,A5031350491
5817,D. J. Moore,A5102001818
5818,Richard J. Norby,A5073871288
5819,Kristina J. Anderson‐Teixeira,A5055716328
5820,Giovanna Battipaglia,A5083854013
5821,Roel Brienen,A5088493254
5822,Kristine Grace M. Cabugao,A5060254038
5823,Maxime Cailleret,A5054735012
5824,Elliott Campbell,A5110363202
5825,Matthew E. Craig,A5012996684
5826,David S. Ellsworth,A5114375250
5827,Graham D. Farquhar,A5005341677
5828,Simone Fatichi,A5031711869
5829,Joshua B. Fisher,A5070335316
5830,David Frank,A5031289302
5831,Heather Graven,A5071474233
5832,Lianhong Gu,A5059955651
5833,Vanessa Haverd,A5041048212
5834,Kelly A. Heilman,A5023965453
5835,Martin Heimann,A5059701902
5836,Bruce A. Hungate,A5009308983
5837,Colleen M. Iversen,A5047874160
5838,Mingkai Jiang,A5044288982
5839,Trevor F. Keenan,A5028741384
5840,Jürgen Knauer,A5049397551
5841,Christian Körner,A5075149019
5842,Victor O. Leshyk,A5045726954
5843,Sebastian Leuzinger,A5045659884
5844,Yao Liu,A5100620900
5845,Natasha MacBean,A5062009191
5846,Yadvinder Malhi,A5018160834
5847,Tim R. McVicar,A5002691190
5848,Josep Peñuelas,A5016893899
5849,Julia Pongratz,A5054849631
5850,A. Shafer Powell,A5001523911
5851,Terhi Riutta,A5082954236
5852,Manon Sabot,A5026943075
5853,Jürgen Schleucher,A5003399578
5854,Stephen Sitch,A5063621337
5855,William K. Smith,A5074153774
5856,Benjamin N. Sulman,A5077671611
5857,Benton N. Taylor,A5052899272
5858,César Terrer,A5031156818
5859,Margaret Torn,A5029655426
5860,Kathleen K. Treseder,A5012149362
5861,Anna T. Trugman,A5083526940
5862,Susan Trumbore,A5004247637
5863,Phillip J. van Mantgem,A5033564274
5864,Steven L. Voelker,A5041436807
5865,Mary Whelan,A5048547383
5866,Pieter A. Zuidema,A5047291253
5867,Marshall Burke,A5042407637
5868,Anne Driscoll,A5019597621
5869,Sam Heft‐Neal,A5067601208
5870,Jiani Xue,A5017028740
5871,Jennifer Burney,A5067072535
5872,Michael W. Wara,A5023629773
5873,Yunfeng Ruan,A5030355219
5874,Kuang Lin,A5101550261
5875,Yen‐Chen Anne Feng,A5000252117
5876,Chia‐Yen Chen,A5035223725
5877,Zhenglin Guo,A5068377771
5878,Yong Min Ahn,A5039047791
5879,Kazufumi Akiyama,A5028999046
5880,Makoto Arai,A5006974520
5881,Wei J. Chen,A5100689043
5882,Young‐Chul Chung,A5019759933
5883,Gang Feng,A5082124101
5884,Kumiko Fujii,A5072459674
5885,Stephen J. Glatt,A5052927105
5886,Kotaro Hattori,A5057142349
5887,Teruhiko Higuchi,A5101768341
5888,Akitoyo Hishimoto,A5020912488
5889,Kyung Sue Hong,A5023417562
5890,Yasue Horiuchi,A5081812746
5891,Hai‐Gwo Hwu,A5038645756
5892,Sayuri Ishiwata,A5077028160
5893,Masanari Itokawa,A5013257622
5894,Nakao Iwata,A5015137967
5895,Eun‐Jeong Joo,A5055995520
5896,René S. Kahn,A5031613969
5897,Sung‐Wan Kim,A5100602544
5898,Se Joo Kim,A5007532331
5899,Se Hyun Kim,A5063587278
5900,Makoto Kinoshita,A5009784167
5901,Hiroshi Kunugi,A5021063513
5902,Agung Kusumawardhani,A5041572476
5903,Jimmy Lee,A5100651769
5904,Byung Dae Lee,A5005156882
5905,Heon‐Jeong Lee,A5079162930
5906,Jianjun Liu,A5100374993
5907,Ruize Liu,A5013193278
5908,Xiancang Ma,A5077058528
5909,Woojae Myung,A5006058010
5910,Shusuke Numata,A5103039551
5911,Tetsuro Ohmori,A5077112770
5912,Ikuo Otsuka,A5004089539
5913,Yuji Ozeki,A5049514873
5914,Sibylle G. Schwab,A5065075154
5915,Wenzhao Shi,A5113407309
5916,Kazutaka Shimoda,A5102744240
5917,Kang Sim,A5072555008
5918,Ichiro Sora,A5034723746
5919,Jinsong Tang,A5080153638
5920,Tomoko Toyota,A5072253152
5921,Ming T. Tsuang,A5044176155
5922,Dieter B. Wildenauer,A5089075288
5923,Takeo Yoshikawa,A5067676082
5924,Alice X. Zheng,A5111439683
5925,Feng Zhu,A5100755257
5926,Lin He,A5102798483
5927,Akira Sawa,A5069018183
5928,Alicia R. Martin,A5055040294
5929,Shengying Qin,A5030829801
5930,Hailiang Huang,A5026771827
5931,Panpan Xu,A5071861102
5932,Qiang Dai,A5022393230
5933,Hongpeng Gao,A5076315411
5934,Haodong Liu,A5108111967
5935,Minghao Zhang,A5100782592
5936,Mingqian Li,A5101894751
5937,Yan Chen,A5100378022
5938,Ke An,A5029303709
5939,Yanran Li,A5043892655
5940,Jeffrey S. Spangenberger,A5110872175
5941,Linda Gaines,A5036793143
5942,Jun Lü,A5100674628
5943,Tetsuichi Yoshizato,A5076753985
5944,Yusuke Shiozawa,A5037869187
5945,Ryunosuke Saiki,A5036420001
5946,Max F. Levine,A5010763897
5947,Juan E. Arango,A5061073253
5948,Yangyu Zhou,A5112581448
5949,Catherine Cargo,A5078781310
5950,Ulrich Germing,A5063615217
5951,Yanming Zhang,A5115587797
5952,Araxe Sarian,A5007053179
5953,Julie Schanz,A5011302710
5954,Hisashi Tsurumi,A5030791716
5955,Toru Kiguchi,A5030597247
5956,Chantana Polprasert,A5082893222
5957,John M. Bennett,A5065804627
5958,Alexandra Smith,A5090807802
5959,Yesenia Werner,A5087399152
5960,Minal Patel,A5106726030
5961,Katelynd Vanness,A5022369067
5962,Donna Neuberg,A5003947352
5963,Kristen E. Stevenson,A5102723376
5964,Kamal Menghrajani,A5053461471
5965,Kelly L. Bolton,A5035097079
5966,Shigeru Chiba,A5026542200
5967,Yasushi Miyazaki,A5005609805
5968,José Cervera,A5110702216
5969,Yoshiko Atsuta,A5046989635
5970,Norbert Gattermann,A5110463548
5971,Eva Hellström-Lindberg,A5079746633
5972,Osea Giuntella,A5039120655
5973,Kelly Hyde,A5013850218
5974,Silvia Saccardo,A5057926763
5975,Sally Sadoff,A5089062782
5976,Ramez N. Eskander,A5068446974
5977,Michael W. Sill,A5072447565
5978,Lindsey Beffa,A5048917713
5979,Richard G. Moore,A5052236281
5980,Joanie M. Hope,A5069651655
5981,Fernanda Musa,A5083622818
5982,Robert S. Mannel,A5061736280
5983,Mark S. Shahin,A5088826153
5984,Guilherme Cantuaria,A5001173182
5985,Eugenia Girda,A5055824335
5986,Cara Mathews,A5001069897
5987,Juraj Kavecansky,A5056126942
5988,Lilian T. Gien,A5058330531
5989,Emily Hinchcliff,A5049857815
5990,Shashikant Lele,A5056321055
5991,Lisa M. Landrum,A5102768256
5992,Floor Backes,A5006618032
5993,Roisin E. O’Cearbhaill,A5053852463
5994,Tareq Al Baghdadi,A5062252471
5995,Emily K. Hill,A5064454878
5996,Premal H. Thaker,A5024497385
5997,Veena S. John,A5103269808
5998,Stephen Welch,A5042137756
5999,Amanda N. Fader,A5050465341
6000,Matthew A. Powell,A5003854163
6001,Carol Aghajanian,A5054602117
6002,Hongxu Xian,A5075628499
6003,Kosuke Watari,A5055017893
6004,Joseph Offenberger,A5091677248
6005,Janset Onyuru,A5003133865
6006,Harini Sampath,A5025887584
6007,Wei Ying,A5105783295
6008,Hal M. Hoffman,A5021968451
6009,Gerald S. Shadel,A5079476247
6010,Tamsin Edwards,A5043557341
6011,Sophie Nowicki,A5007072191
6012,Ben Marzeion,A5091546596
6013,Regine Hock,A5062331469
6014,Heiko Goelzer,A5048016203
6015,Hélène Seroussi,A5046027378
6016,Nicolas C. Jourdain,A5082566392
6017,Donald Slater,A5070629827
6018,Fiona Turner,A5063390554
6019,Chris Smith,A5021058724
6020,Christine M. McKenna,A5003072151
6021,Erika Simon,A5005796412
6022,Ayako Abe‐Ouchi,A5001516351
6023,Jonathan M. Gregory,A5052200612
6024,Eric Larour,A5060483275
6025,William H. Lipscomb,A5086312703
6026,A. J. Payne,A5031669742
6027,Andrew Shepherd,A5069381213
6028,Cécile Agosta,A5060990578
6029,Patrick Alexander,A5091877885
6030,Torsten Albrecht,A5035561950
6031,Brian Anderson,A5040611434
6032,Xylar Asay‐Davis,A5090540515
6033,Andy Aschwanden,A5052038375
6034,Alice Barthel,A5045919831
6035,Andrew Bliss,A5084025525
6036,Reinhard Calov,A5023657859
6037,Christopher Chambers,A5012267506
6038,Nicolas Champollion,A5067308981
6039,Youngmin Choi,A5012795117
6040,Richard Cullather,A5042689121
6041,Joshua Cuzzone,A5069791663
6042,Christophe Dumas,A5039718163
6043,F. Denis,A5108025348
6044,Xavier Fettweis,A5048980178
6045,Koji Fujita,A5001732143
6046,Benjamin K. Galton‐Fenzi,A5084073909
6047,Rupert Gladstone,A5071501838
6048,Nicholas R. Golledge,A5078642176
6049,Ralf Greve,A5060724232
6050,Tore Hattermann,A5078383923
6051,Matthew J. Hoffman,A5079326539
6052,Angelika Humbert,A5064422296
6053,Matthias Huss,A5024755265
6054,Philippe Huybrechts,A5091907856
6055,Walter W. Immerzeel,A5011004013
6056,Thomas Kleiner,A5075768438
6057,Philip Kraaijenbrink,A5033983908
6058,Sébastien Le clec’h,A5086711442
6059,Victoria Lee,A5106085115
6060,Gunter Leguy,A5073792502
6061,Christopher M. Little,A5010755271
6062,Daniel P. Lowry,A5031682587
6063,Jan‐Hendrik Malles,A5040852696
6064,Daniel Martín,A5020800294
6065,Fabien Maussion,A5089344093
6066,Mathieu Morlighem,A5091477268
6067,James F. O’Neill,A5103970734
6068,Isabel Nias,A5078309750
6069,Frank Pattyn,A5002495146
6070,Tyler Pelle,A5005642333
6071,Stephen Price,A5068628691
6072,Aurélien Quiquet,A5048253107
6073,Valentina Radić,A5008058379
6074,Ronja Reese,A5078036722
6075,David R. Rounce,A5042455740
6076,Martin Rückamp,A5027032499
6077,Akiko Sakai,A5024367325
6078,Courtney Shafer,A5022271764
6079,Nicole‐Jeanne Schlegel,A5090467661
6080,Sarah Shannon,A5050203354
6081,Robin S. Smith,A5040802558
6082,Fiammetta Straneo,A5003884562
6083,Sainan Sun,A5077536212
6084,Lev Tarasov,A5050845263
6085,Luke D. Trusel,A5001499191
6086,Jonas Van Breedam,A5012539967
6087,Roderik S. W. van de Wal,A5022264562
6088,M. R. van den Broeke,A5025794003
6089,Ricarda Winkelmann,A5031563368
6090,Harry Zekollari,A5077945407
6091,Chen Zhao,A5055810252
6092,Tong Zhang,A5100688517
6093,Thomas Zwinger,A5052332535
6094,Benjamin J. Meckiff,A5062623723
6095,Ciro Ramírez-Suástegui,A5054583389
6096,Vicente Fajardo,A5008564343
6097,Serena Chee,A5064445342
6098,Anthony Kusnadi,A5024947689
6099,Hayley Simon,A5047692676
6100,Simon Eschweiler,A5048183449
6101,Emanuela Pelosi,A5034548783
6102,Ferhat Ay,A5036380790
6103,Grégory Seumois,A5057494435
6104,Christian H. Ottensmeier,A5072238075
6105,Pandurangan Vijayanand,A5012587144
6106,Lisa Sikkema,A5082895922
6107,Daniel Strobl,A5006522422
6108,Tessa E. Gillett,A5042703067
6109,Luke Zappia,A5060306874
6110,Elo Madissoon,A5019984724
6111,Nikolay S. Markov,A5020700982
6112,Laure‐Emmanuelle Zaragosi,A5046692579
6113,Yuge Ji,A5101606192
6114,Meshal Ansari,A5080670860
6115,Marie‐Jeanne Arguel,A5057478864
6116,Leonie Apperloo,A5046129698
6117,Martin Banchero,A5031009447
6118,Christophe Bécavin,A5038846106
6119,Marijn Berg,A5061434976
6120,Evgeny Chichelnitskiy,A5008682524
6121,Mei-I Chung,A5009983322
6122,Antoine Collin,A5036689338
6123,Aurore Gay,A5087723998
6124,Janine Gote-Schniering,A5042109083
6125,Baharak Hooshiar Kashani,A5091880412
6126,Kemal İnecik,A5058133787
6127,Manu Jain,A5039726678
6128,Theodore S. Kapellos,A5087983005
6129,Tessa Kole,A5020547770
6130,Sylvie Leroy,A5050642440
6131,Christoph H. Mayr,A5075835775
6132,Amanda J. Oliver,A5050977649
6133,Michael von Papen,A5091646104
6134,Lance Peter,A5104034171
6135,Chase J. Taylor,A5039363170
6136,Thomas Walzthoeni,A5079218743
6137,Chuan Xu,A5069525819
6138,Linh T. Bui,A5089300962
6139,Carlo De Donno,A5021540658
6140,Leander Dony,A5044671136
6141,Alen Faiz,A5010383460
6142,Minzhe Guo,A5011565179
6143,Austin J. Gutierrez,A5081682557
6144,Lukas Heumos,A5004135261
6145,Ignacio L. Ibarra,A5003656908
6146,Nathan D. Jackson,A5040883447
6147,Preetish Kadur Lakshminarasimha Murthy,A5057839330
6148,Mohammad Lotfollahi,A5077814625
6149,Tracy Tabib,A5008361623
6150,Carlos Talavera‐López,A5081891785
6151,Kyle J. Travaglini,A5040703407
6152,Anna Wilbrey-Clark,A5019360324
6153,Kaylee B. Worlock,A5006888080
6154,Masahiro Yoshida,A5075282917
6155,Yuexin Chen,A5011527418
6156,James S. Hagood,A5018107375
6157,Ahmed Agami,A5031192963
6158,Péter Horváth,A5056154163
6159,Joakim Lundeberg,A5054656710
6160,Charles‐Hugo Marquette,A5002835514
6161,Gloria Pryhuber,A5001112181
6162,Chistos Samakovlis,A5112932348
6163,Xin Sun,A5101768763
6164,Lorraine B. Ware,A5017253129
6165,Kun Zhang,A5100342359
6166,Maarten van den Berge,A5000474513
